Time,TRABUCO,SULPHURCREEK,ELTORO,PALISADES,LAGUNABEACH,DANAPOINT,TUCKER
12/23/2021 19:30,0.01,,,,,,0.01
12/23/2021 19:30,,,0.01,,,,
12/23/2021 19:30,,0.01,,,,,
12/23/2021 19:31,,,,,,0.01,
12/23/2021 19:31,,,,0.01,,,
12/23/2021 19:31,0.01,,,,,,
12/23/2021 19:32,,,,,,,0.01
12/23/2021 19:32,,0.01,,,,,
12/23/2021 19:33,,,0.01,,,,
12/23/2021 19:33,0.01,,,,,,
12/23/2021 19:33,,,,,,,0.01
12/23/2021 19:33,,,,,,0.01,
12/23/2021 19:33,,0.01,,,,,
12/23/2021 19:34,,,0.01,,,,
12/23/2021 19:34,,,,0.01,,,
12/23/2021 19:34,,,,,0.01,,
12/23/2021 19:35,,,0.01,,,,
12/23/2021 19:35,,,,,,,0.01
12/23/2021 19:35,,0.01,,,,,
12/23/2021 19:36,,,,,0.01,,
12/23/2021 19:36,0.01,,,,,,
12/23/2021 19:36,,,0.01,,,,
12/23/2021 19:36,,,,,,0.01,
12/23/2021 19:37,,,,,,,0.01
12/23/2021 19:37,,,0.01,,,,
12/23/2021 19:37,,,,,0.01,,
12/23/2021 19:37,,0.01,,,,,
12/23/2021 19:38,,,0.01,,,,
12/23/2021 19:38,,,,,0.01,,
12/23/2021 19:38,0.01,,,,,,
12/23/2021 19:38,,,,,,,0.01
12/23/2021 19:39,,,0.01,,,,
12/23/2021 19:39,,,0.01,,,,
12/23/2021 19:39,,,,,,0.01,
12/23/2021 19:39,,0.01,,,,,
12/23/2021 19:39,,,,,,,0.01
12/23/2021 19:40,,,,,0.01,,
12/23/2021 19:40,,,,0.01,,,
12/23/2021 19:40,,,0.01,,,,
12/23/2021 19:41,,,,,,,0.01
12/23/2021 19:41,,0.01,,,,,
12/23/2021 19:41,0.01,,,,,,
12/23/2021 19:41,,,,,0.01,,
12/23/2021 19:42,,,,,,0.01,
12/23/2021 19:42,,,0.01,,,,
12/23/2021 19:42,,,,,,,0.01
12/23/2021 19:42,0.01,,,,,,
12/23/2021 19:43,,,,0.01,,,
12/23/2021 19:43,,0.01,,,,,
12/23/2021 19:43,0.01,,,,,,
12/23/2021 19:44,,,,,,0.01,
12/23/2021 19:44,,,0.01,,,,
12/23/2021 19:44,,,,,,,0.01
12/23/2021 19:44,,,,,0.01,,
12/23/2021 19:44,,0.01,,,,,
12/23/2021 19:45,0.01,,,,,,
12/23/2021 19:45,,,0.01,,,,
12/23/2021 19:45,,,,,,0.01,0.01
12/23/2021 19:45,,,,0.01,,,
12/23/2021 19:46,,,0.01,,,,
12/23/2021 19:46,,0.01,,,,,
12/23/2021 19:46,,,,,,0.01,
12/23/2021 19:46,,,,,,,0.01
12/23/2021 19:46,0.01,,,,,,
12/23/2021 19:46,,,,,0.01,,
12/23/2021 19:46,,,,0.01,,,
12/23/2021 19:47,,,,,,0.01,
12/23/2021 19:47,,,,,,,0.01
12/23/2021 19:47,,,0.01,,,,
12/23/2021 19:47,,0.01,,,,,
12/23/2021 19:48,,,,0.01,,,
12/23/2021 19:48,,,,,,0.01,
12/23/2021 19:48,0.01,,,,,,
12/23/2021 19:48,,,,,,,0.01
12/23/2021 19:48,,,,,0.01,,
12/23/2021 19:49,,0.01,,,,,
12/23/2021 19:49,,,,0.01,,,
12/23/2021 19:49,,,,,,0.01,
12/23/2021 19:49,,,0.01,,,,
12/23/2021 19:49,,,,,,,0.01
12/23/2021 19:49,,,,,,0.01,
12/23/2021 19:50,,0.01,,,,,
12/23/2021 19:50,0.01,,,,,,
12/23/2021 19:50,,,,,,0.01,
12/23/2021 19:50,,,,,0.01,,
12/23/2021 19:50,,,,,,,0.01
12/23/2021 19:50,,0.01,,,,,
12/23/2021 19:51,,,,0.01,,,
12/23/2021 19:51,,,,,,0.01,
12/23/2021 19:51,0.01,,0.01,,,,
12/23/2021 19:51,,0.01,,,,,
12/23/2021 19:51,,,,,,,0.01
12/23/2021 19:52,,,,,0.01,,
12/23/2021 19:52,,0.01,,,,,
12/23/2021 19:52,,,,0.01,,,
12/23/2021 19:52,,,,,,0.01,
12/23/2021 19:52,,,,,,,0.01
12/23/2021 19:53,,0.01,,,,,
12/23/2021 19:53,,,,,0.01,,
12/23/2021 19:53,0.01,,,,,,
12/23/2021 19:53,,,0.01,,,,
12/23/2021 19:53,,,,,,,0.01
12/23/2021 19:53,,,,,,0.01,
12/23/2021 19:54,,0.01,,,,,
12/23/2021 19:54,,,,0.01,,,
12/23/2021 19:54,0.01,,,,,,
12/23/2021 19:54,,,,,,0.01,
12/23/2021 19:54,,,0.01,,,,
12/23/2021 19:54,,0.01,,,,,
12/23/2021 19:54,,,,,,,0.01
12/23/2021 19:54,0.01,,,,,,
12/23/2021 19:55,,,,0.01,,,
12/23/2021 19:55,,0.01,,,,,
12/23/2021 19:55,,,,,,0.01,
12/23/2021 19:55,0.01,,,,,,
12/23/2021 19:55,,,,,,,0.01
12/23/2021 19:55,,,,,0.01,,
12/23/2021 19:55,,,,,0.01,,
12/23/2021 19:56,,0.01,,,,,
12/23/2021 19:56,,,,,,0.01,
12/23/2021 19:56,,,0.01,,,,
12/23/2021 19:56,,,,0.01,,,
12/23/2021 19:56,,0.01,,,,,
12/23/2021 19:56,,,,,,,0.01
12/23/2021 19:57,0.01,,,,,,
12/23/2021 19:57,,,,,,0.01,
12/23/2021 19:57,,0.01,,,,,
12/23/2021 19:57,,,,,,,0.01
12/23/2021 19:58,,0.01,,0.01,,,
12/23/2021 19:58,,,0.01,,,,
12/23/2021 19:58,0.01,,,,,,
12/23/2021 19:58,,,,,,0.01,
12/23/2021 19:58,,,,,,,0.01
12/23/2021 19:58,,0.01,,,,,
12/23/2021 19:58,,,,0.01,,,
12/23/2021 19:59,,,,,,0.01,
12/23/2021 19:59,,,0.01,,,,
12/23/2021 19:59,,,,0.01,,,
12/23/2021 19:59,0.01,,,,,,
12/23/2021 19:59,,0.01,,,,,
12/23/2021 19:59,,,,,,,0.01
12/23/2021 20:00,,,,,,0.01,
12/23/2021 20:00,,0.01,,,,,
12/23/2021 20:00,,,,0.01,,,
12/23/2021 20:00,0.01,,,,,,
12/23/2021 20:00,,0.01,,,,,
12/23/2021 20:00,,,,,,,0.01
12/23/2021 20:01,,,,,0.01,,
12/23/2021 20:01,,,,,,0.01,
12/23/2021 20:01,,0.01,,,,,
12/23/2021 20:01,,,0.01,,,,
12/23/2021 20:01,,,,0.01,,,
12/23/2021 20:01,0.01,,,,,,
12/23/2021 20:01,,,,,,,0.01
12/23/2021 20:02,,0.01,,,,,
12/23/2021 20:02,,,,,,,0.01
12/23/2021 20:02,0.01,,,,,,
12/23/2021 20:03,,,0.01,,,,
12/23/2021 20:03,,,,0.01,,,
12/23/2021 20:03,,0.01,,,0.01,,
12/23/2021 20:03,,,,0.01,,,
12/23/2021 20:03,,,,,,,0.01
12/23/2021 20:04,,,,,,0.01,
12/23/2021 20:04,0.01,,,,,,
12/23/2021 20:04,,,,0.01,,,
12/23/2021 20:04,,,0.01,,,,
12/23/2021 20:04,,,,,,,0.01
12/23/2021 20:05,,,0.01,,,,0.01
12/23/2021 20:05,0.01,,,,,,
12/23/2021 20:06,,,,0.01,,,
12/23/2021 20:06,,0.01,,,,,
12/23/2021 20:06,,,0.01,,,,
12/23/2021 20:06,,,,,,,0.01
12/23/2021 20:07,,,0.01,,,,
12/23/2021 20:07,,,,,0.01,,
12/23/2021 20:07,,,,,,,0.01
12/23/2021 20:08,0.01,,,,,,
12/23/2021 20:09,,,0.01,,,,
12/23/2021 20:09,,,,,,,0.01
12/23/2021 20:09,,,,,,0.01,
12/23/2021 20:09,,,,0.01,,,
12/23/2021 20:09,0.01,,,,,,
12/23/2021 20:10,,0.01,,,,,
12/23/2021 20:10,,,,,,,0.01
12/23/2021 20:10,,,0.01,,,,
12/23/2021 20:10,0.01,,,,,,
12/23/2021 20:11,0.01,,,,,,
12/23/2021 20:12,,,0.01,,,,
12/23/2021 20:12,,,,,,,0.01
12/23/2021 20:12,0.01,,,,,,
12/23/2021 20:12,,,,,0.01,,
12/23/2021 20:13,0.01,,,,,,
12/23/2021 20:13,,,,,,,0.01
12/23/2021 20:14,,,0.01,,,,
12/23/2021 20:14,,0.01,,,,,
12/23/2021 20:15,0.01,,,,,,
12/23/2021 20:15,,,,,,,0.01
12/23/2021 20:15,,,,0.01,,,
12/23/2021 20:15,,,0.01,,,,
12/23/2021 20:16,,,,,,0.01,
12/23/2021 20:16,,,,,0.01,,
12/23/2021 20:17,,,,,,,0.01
12/23/2021 20:17,0.01,,,,,,
12/23/2021 20:18,,,0.01,,,,
12/23/2021 20:18,,,,,0.01,,
12/23/2021 20:18,0.01,,,,,,
12/23/2021 20:18,,,,,,,0.01
12/23/2021 20:19,,,,,,0.01,
12/23/2021 20:19,,0.01,,,,,
12/23/2021 20:20,0.01,,,,,,
12/23/2021 20:20,,,,,,,0.01
12/23/2021 20:20,,,,,,0.01,
12/23/2021 20:21,,0.01,,,,,
12/23/2021 20:22,,0.01,,,,,
12/23/2021 20:22,0.01,,,,,,
12/23/2021 20:22,,,,,,,0.01
12/23/2021 20:22,,,,,0.01,,
12/23/2021 20:22,,,,0.01,,,
12/23/2021 20:23,,,0.01,,,,
12/23/2021 20:23,,0.01,,,,,
12/23/2021 20:23,,,,,,,0.01
12/23/2021 20:23,,,,,,0.01,
12/23/2021 20:24,,0.01,,,,,
12/23/2021 20:24,0.01,,,,,,
12/23/2021 20:24,,,,0.01,,,
12/23/2021 20:24,,,,,0.01,,
12/23/2021 20:24,,0.01,,,,,
12/23/2021 20:24,,,0.01,,,,
12/23/2021 20:25,,,,,,,0.01
12/23/2021 20:25,,0.01,,,,,
12/23/2021 20:25,,,,0.01,,,
12/23/2021 20:26,,0.01,,,,,
12/23/2021 20:26,,,0.01,,,,
12/23/2021 20:26,,0.01,,,,,
12/23/2021 20:26,,,,,,,0.01
12/23/2021 20:27,,,0.01,,,,
12/23/2021 20:27,0.01,,,,,,
12/23/2021 20:27,,,0.01,,,,
12/23/2021 20:28,,0.01,,,,,
12/23/2021 20:28,,,,,,,0.01
12/23/2021 20:29,,,,0.01,,,
12/23/2021 20:29,,,0.01,,,,
12/23/2021 20:30,,,,,0.01,,
12/23/2021 20:30,,0.01,,,,,
12/23/2021 20:30,0.01,,,,,,
12/23/2021 20:30,,,,,,,0.01
12/23/2021 20:31,,,,,,0.01,
12/23/2021 20:31,,,0.01,,,,
12/23/2021 20:32,0.01,,,,,,
12/23/2021 20:33,0.01,,,,,,
12/23/2021 20:33,,,,,,,0.01
12/23/2021 20:33,,,0.01,,,,
12/23/2021 20:34,0.01,,,,,,
12/23/2021 20:35,,,,,,,0.01
12/23/2021 20:36,0.01,,,,,,
12/23/2021 20:36,,,,,,,0.01
12/23/2021 20:36,,0.01,,,,,
12/23/2021 20:37,,,,,0.01,,
12/23/2021 20:38,,,,,,,0.01
12/23/2021 20:38,0.01,,,,,,
12/23/2021 20:38,,,,,,,0.01
12/23/2021 20:39,,,,,,,0.01
12/23/2021 20:39,,,,,,,0.01
12/23/2021 20:39,,,,,,,0.01
12/23/2021 20:40,,,,,,,0.01
12/23/2021 20:40,,,,,,,0.01
12/23/2021 20:40,,,0.01,,,,
12/23/2021 20:41,0.01,,,,,,0.01
12/23/2021 20:41,,,,,0.01,,
12/23/2021 20:41,,,,,,,0.01
12/23/2021 20:42,,,,,,,0.01
12/23/2021 20:42,,,,,,,0.01
12/23/2021 20:43,,0.01,,,,,
12/23/2021 20:43,,,,,0.01,,
12/23/2021 20:45,,,0.01,,,,
12/23/2021 20:45,,,,,,0.01,
12/23/2021 20:45,,,,,0.01,,
12/23/2021 20:46,,0.01,,,,,
12/23/2021 20:46,,,,,,,0.01
12/23/2021 20:47,,,,0.01,,,
12/23/2021 20:48,,,,,0.01,,
12/23/2021 20:48,,0.01,,,,,
12/23/2021 20:49,,,0.01,,,,
12/23/2021 20:50,,0.01,,,,,
12/23/2021 20:51,,,0.01,,,,
12/23/2021 20:52,0.01,,,,,,
12/23/2021 20:53,,,,0.01,,,
12/23/2021 20:53,,,0.01,,,,
12/23/2021 20:53,,,,,,,0.01
12/23/2021 20:55,0.01,,,,,,
12/23/2021 20:56,,0.01,,,,,
12/23/2021 20:57,0.01,,,,,,
12/23/2021 20:59,,,,,0.01,,
12/23/2021 21:01,0.01,,,,,,
12/23/2021 21:04,,,,,,,0.01
12/23/2021 21:08,,,0.01,,,,
12/23/2021 21:10,0.01,,,,,,
12/23/2021 21:12,,0.01,,,,,
12/23/2021 21:13,,,,,,0.01,
12/23/2021 21:28,,,,,,,0.01
12/23/2021 21:30,0.01,,,,,,
12/23/2021 21:35,,,0.01,,,,
12/23/2021 21:41,,,,0.01,,,
12/23/2021 21:41,,,0.01,,,,
12/23/2021 21:43,0.01,,,,,,
12/23/2021 21:47,,,,,,,0.01
12/23/2021 22:11,,0.01,,,,,
12/23/2021 22:11,,,,,,0.01,
12/23/2021 22:13,,,,,0.01,,
12/23/2021 22:14,,,,,,0.01,
12/23/2021 22:15,,,,,,0.01,
12/23/2021 22:15,,,,0.01,,,
12/23/2021 22:18,,,,,,0.01,
12/23/2021 22:18,,,,,0.01,,
12/23/2021 22:19,,,,0.01,,,
12/23/2021 22:20,,0.01,,,,,
12/23/2021 22:21,,,,,,0.01,
12/23/2021 22:22,,,,0.01,,,
12/23/2021 22:23,,,,,0.01,,
12/23/2021 22:24,,,,,,,0.01
12/23/2021 22:25,0.01,,,,,,
12/23/2021 22:26,,0.01,,,,,
12/23/2021 22:27,,,0.01,,,,
12/23/2021 22:28,,,,,,0.01,
12/23/2021 22:32,,,0.01,,,,
12/23/2021 22:33,0.01,,,,,,
12/23/2021 22:35,,,,,0.01,,
12/23/2021 22:37,,,0.01,,,,
12/23/2021 22:37,0.01,,,,,,
12/23/2021 22:38,,,,,,,0.01
12/23/2021 22:38,,,,0.01,,,
12/23/2021 22:39,,0.01,,,,,
12/23/2021 22:43,,,,0.01,,,
12/23/2021 22:43,0.01,,,,,,
12/23/2021 22:46,,,,,,,0.01
12/23/2021 22:47,,,,,,0.01,
12/23/2021 22:54,,,,,,0.01,
12/23/2021 22:56,,,0.01,,,,
12/23/2021 23:03,,,,,,,0.01
12/23/2021 23:04,0.01,,,,,,
12/23/2021 23:05,,,,,0.01,,
12/23/2021 23:12,,0.01,,,,,
12/23/2021 23:17,,,,,0.01,,
12/23/2021 23:17,0.01,,,,,,
12/23/2021 23:20,,,,,,,0.01
12/23/2021 23:20,,0.01,,,,,
12/23/2021 23:22,,,0.01,,,,
12/23/2021 23:25,,,0.01,,,,
12/23/2021 23:26,,,,,,0.01,
12/23/2021 23:27,,,,0.01,,,
12/23/2021 23:29,0.01,,,,,,
12/23/2021 23:29,,,,,,,0.01
12/23/2021 23:31,,,,,0.01,,
12/23/2021 23:31,,,0.01,,,,
12/23/2021 23:32,,,,,,0.01,
12/23/2021 23:32,0.01,,,,,,
12/23/2021 23:33,,,,,0.01,,
12/23/2021 23:33,,,,,,,0.01
12/23/2021 23:34,,,,,0.01,,
12/23/2021 23:36,,0.01,,,,,
12/23/2021 23:36,,0.01,,,,,
12/23/2021 23:36,,,,,0.01,,
12/23/2021 23:38,,0.01,,,,,
12/23/2021 23:38,0.01,,,,,,
12/23/2021 23:40,,0.01,,,,0.01,
12/23/2021 23:40,,,0.01,,,,
12/23/2021 23:41,,,,0.01,,,
12/23/2021 23:41,,,,,0.01,,
12/23/2021 23:43,,,0.01,,,,
12/23/2021 23:43,,,0.01,,,,
12/23/2021 23:44,,0.01,,,,,
12/23/2021 23:45,,,0.01,,,,
12/23/2021 23:46,,,,,,,0.01
12/23/2021 23:46,,0.01,,,,,
12/23/2021 23:47,,,,,,0.01,
12/23/2021 23:47,,,0.01,,,,
12/23/2021 23:47,0.01,,,,,,
12/23/2021 23:48,,0.01,,,,,
12/23/2021 23:48,,,,,,,0.01
12/23/2021 23:48,,,,,,0.01,
12/23/2021 23:48,,,,,0.01,,
12/23/2021 23:48,0.01,,,,,,
12/23/2021 23:48,,,,0.01,,,
12/23/2021 23:49,,,,,,0.01,
12/23/2021 23:50,0.01,,,,,,
12/23/2021 23:50,,,,0.01,,,
12/23/2021 23:50,,,,,0.01,,
12/23/2021 23:50,,,0.01,,,,0.01
12/23/2021 23:50,,0.01,,,,,
12/23/2021 23:51,0.01,,,,,,
12/23/2021 23:51,,,,,,0.01,
12/23/2021 23:52,0.01,,,,,,
12/23/2021 23:52,,,,0.01,,,
12/23/2021 23:52,,,,,,,0.01
12/23/2021 23:52,,0.01,,,,,
12/23/2021 23:53,0.01,,,,,,
12/23/2021 23:53,,,0.01,,,,
12/23/2021 23:53,,,,,,,0.01
12/23/2021 23:54,,,0.01,,,,
12/23/2021 23:54,0.01,,,,,,
12/23/2021 23:55,,,,,,0.01,
12/23/2021 23:56,,,,0.01,0.01,,
12/23/2021 23:56,,,0.01,,,,
12/23/2021 23:56,,,,,0.01,,
12/23/2021 23:57,,,,,,,0.01
12/23/2021 23:57,,0.01,,,,,
12/23/2021 23:58,,,0.01,,,,
12/23/2021 23:58,,,,,,0.01,
12/23/2021 23:58,0.01,,,,,,
12/23/2021 23:58,,,,0.01,,,
12/23/2021 23:59,,,,,,0.01,
12/24/2021 0:00,,,0.01,,,,
12/24/2021 0:00,,,,,0.01,,
12/24/2021 0:00,,,,,0.01,,
12/24/2021 0:01,,,,,,0.01,
12/24/2021 0:01,,0.01,,,,,
12/24/2021 0:01,,,,0.01,,,
12/24/2021 0:02,,,0.01,,,,
12/24/2021 0:02,0.01,,,,,,
12/24/2021 0:03,,,,,,,0.01
12/24/2021 0:04,0.01,,,,,,
12/24/2021 0:04,,,0.01,,,,
12/24/2021 0:06,0.01,,,,,,
12/24/2021 0:07,,,,,,0.01,
12/24/2021 0:08,,,,0.01,,,
12/24/2021 0:08,,0.01,,,,,
12/24/2021 0:09,,,,,,,0.01
12/24/2021 0:09,,,0.01,,,,
12/24/2021 0:11,0.01,,,,,,
12/24/2021 0:13,,,,,,,0.01
12/24/2021 0:15,,,,,,,0.01
12/24/2021 0:15,,,,,,0.01,
12/24/2021 0:15,,0.01,,,,,
12/24/2021 0:16,,,,,0.01,,
12/24/2021 0:16,0.01,,,,,,
12/24/2021 0:16,,,,,,,0.01
12/24/2021 0:17,,,,,0.01,,
12/24/2021 0:17,,0.01,,,,,
12/24/2021 0:18,,,,,0.01,,
12/24/2021 0:18,,,,,,,0.01
12/24/2021 0:18,,0.01,,,,,
12/24/2021 0:19,,,,0.01,,,
12/24/2021 0:19,,,,,,0.01,
12/24/2021 0:20,,0.01,,,,,
12/24/2021 0:21,,,,,0.01,,
12/24/2021 0:22,,0.01,,,,,
12/24/2021 0:22,,,0.01,,,,
12/24/2021 0:24,,,,,,,0.01
12/24/2021 0:24,,0.01,,,,,
12/24/2021 0:24,,,0.01,,,,
12/24/2021 0:24,0.01,,,,,,
12/24/2021 0:25,,,,,,0.01,
12/24/2021 0:25,,0.01,,,,,
12/24/2021 0:25,,,,,,,0.01
12/24/2021 0:26,,0.01,,,,,
12/24/2021 0:26,,,,,,0.01,
12/24/2021 0:27,,,,,,0.01,
12/24/2021 0:28,,,0.01,,,,
12/24/2021 0:28,,,,0.01,,,
12/24/2021 0:28,,,0.01,,,,
12/24/2021 0:28,,,,,,,0.01
12/24/2021 0:29,,,0.01,,,,
12/24/2021 0:29,,,,,,,0.01
12/24/2021 0:30,,,0.01,,,,
12/24/2021 0:30,0.01,,,,,,
12/24/2021 0:30,,0.01,,,,,
12/24/2021 0:31,,,,0.01,,,
12/24/2021 0:32,0.01,,,,,,
12/24/2021 0:32,,,,,,0.01,
12/24/2021 0:32,,,,,,,0.01
12/24/2021 0:32,,0.01,,,,,
12/24/2021 0:33,,,,0.01,,,
12/24/2021 0:33,,,,,,0.01,
12/24/2021 0:33,,,,,0.01,,
12/24/2021 0:34,,0.01,,,,,
12/24/2021 0:34,0.01,,,,,,
12/24/2021 0:34,,,,,,0.01,
12/24/2021 0:34,,,,,,,0.01
12/24/2021 0:35,,0.01,,,,,
12/24/2021 0:35,0.01,,,,,,
12/24/2021 0:35,,,,,,0.01,
12/24/2021 0:36,,,,0.01,,,
12/24/2021 0:36,,,,,,,0.01
12/24/2021 0:38,,,,0.01,,,
12/24/2021 0:39,,0.01,,,,,
12/24/2021 0:41,,,,,,0.01,
12/24/2021 0:41,0.01,,,,,,
12/24/2021 0:42,,,,0.01,,,
12/24/2021 0:46,,0.01,,,,,
12/24/2021 0:46,,,,,,0.01,
12/24/2021 0:47,,,0.01,,,,
12/24/2021 0:48,0.01,,,,,,
12/24/2021 0:48,0.01,,,,,,
12/24/2021 0:49,,,,0.01,,,
12/24/2021 0:50,,,,,,0.01,
12/24/2021 0:50,,,,,,0.01,
12/24/2021 0:51,,,,,,0.01,
12/24/2021 0:51,,,,,,,0.01
12/24/2021 0:53,,,,,,,0.01
12/24/2021 0:54,,,,0.01,,,
12/24/2021 0:54,,,,,,0.01,
12/24/2021 0:55,,0.01,,,,,
12/24/2021 0:55,,,,,,,0.01
12/24/2021 0:57,,,,0.01,,,
12/24/2021 0:58,,,,,,0.01,
12/24/2021 0:59,,,,,,,0.01
12/24/2021 0:59,,,,,,0.01,
12/24/2021 0:59,,0.01,,,,,
12/24/2021 1:00,,,,,,0.01,
12/24/2021 1:00,0.01,,,,,,
12/24/2021 1:01,,,0.01,,,,
12/24/2021 1:02,,,,,0.01,,
12/24/2021 1:02,,,,0.01,,,
12/24/2021 1:03,,,,,0.01,,
12/24/2021 1:03,,,,,,0.01,
12/24/2021 1:04,,0.01,,,,,
12/24/2021 1:05,,,,,0.01,,
12/24/2021 1:05,,,,0.01,,,
12/24/2021 1:05,,0.01,,,,,
12/24/2021 1:06,,0.01,,,,,
12/24/2021 1:07,,0.01,,,,,
12/24/2021 1:08,,,,0.01,,,
12/24/2021 1:08,,,,,,,0.01
12/24/2021 1:08,,,0.01,,,,
12/24/2021 1:09,,0.01,,,,,
12/24/2021 1:11,,,0.01,,,,
12/24/2021 1:12,,,,,0.01,,
12/24/2021 1:12,,0.01,,,,,
12/24/2021 1:12,0.01,,,,,,
12/24/2021 1:13,,,,0.01,,,
12/24/2021 1:13,,,0.01,,,,
12/24/2021 1:15,,,0.01,,,,
12/24/2021 1:15,,,,,,,0.01
12/24/2021 1:17,,,0.01,,,,
12/24/2021 1:17,,,,,,,0.01
12/24/2021 1:18,,,,,,,0.01
12/24/2021 1:18,,,,,,,0.01
12/24/2021 1:18,,0.01,,,,,
12/24/2021 1:19,,,,,,,0.01
12/24/2021 1:20,,,,,,,0.01
12/24/2021 1:20,0.01,,,,,,
12/24/2021 1:20,,,0.01,,,,
12/24/2021 1:21,,,,,,,0.01
12/24/2021 1:22,,,0.01,,,,
12/24/2021 1:22,,,,,,0.01,
12/24/2021 1:22,,,,,,,0.01
12/24/2021 1:22,0.01,,,,,,
12/24/2021 1:23,,,,,,0.01,
12/24/2021 1:23,,0.01,,,,,
12/24/2021 1:24,,,,,,0.01,
12/24/2021 1:25,,0.01,,,,,
12/24/2021 1:25,,,,,,,0.01
12/24/2021 1:25,0.01,,,,,,
12/24/2021 1:26,,,,,,0.01,
12/24/2021 1:27,,,0.01,,,,
12/24/2021 1:28,,0.01,,,,,
12/24/2021 1:28,,,,,,0.01,
12/24/2021 1:29,0.01,,,,,,
12/24/2021 1:29,,,0.01,,,,
12/24/2021 1:30,0.01,,,,,,
12/24/2021 1:31,,,,,,0.01,
12/24/2021 1:32,0.01,,,,,,
12/24/2021 1:33,,,,0.01,,,
12/24/2021 1:33,,,,,,0.01,
12/24/2021 1:34,,,,0.01,,,
12/24/2021 1:34,0.01,,,,,,
12/24/2021 1:35,,,,0.01,,,
12/24/2021 1:35,,,,,,,0.01
12/24/2021 1:35,,,,0.01,,,
12/24/2021 1:36,,,,0.01,,,
12/24/2021 1:36,0.01,,,,,,
12/24/2021 1:36,,,0.01,,,,
12/24/2021 1:36,,,,0.01,,,
12/24/2021 1:38,,,,0.01,,,
12/24/2021 1:38,0.01,,,,,,
12/24/2021 1:40,0.01,,,,,,
12/24/2021 1:40,,,,0.01,,,
12/24/2021 1:42,,,,0.01,,,
12/24/2021 1:43,,,,0.01,,,
12/24/2021 1:44,,,,0.01,,,
12/24/2021 1:46,,,,0.01,,,
12/24/2021 1:49,,,,,,,0.01
12/24/2021 1:51,,,0.01,,,,
12/24/2021 1:52,,,,,,,0.01
12/24/2021 1:54,,,,,,,0.01
12/24/2021 1:55,,,,,,,0.01
12/24/2021 2:00,,,,,,,0.01
12/24/2021 2:26,0.01,,,,,,
12/24/2021 2:32,,,,0.01,,,
12/24/2021 2:36,0.01,,,,,,
12/24/2021 2:39,0.01,,,,,,
12/24/2021 2:39,,,,,,,0.01
12/24/2021 2:41,,,,0.01,,,
12/24/2021 2:43,,,,,,0.01,
12/24/2021 2:43,0.01,,,,,,
12/24/2021 2:44,,,,,,,0.01
12/24/2021 2:49,,,,,,,0.01
12/24/2021 2:52,,,,,,0.01,
12/24/2021 2:53,,,0.01,,,,
12/24/2021 2:55,,,,0.01,,,
12/24/2021 2:55,,,,,,0.01,
12/24/2021 2:56,,,,0.01,,,
12/24/2021 2:58,,,,0.01,,,
12/24/2021 3:04,,,,0.01,,,
12/24/2021 3:15,0.01,,,,,,
12/24/2021 3:50,,,,,,,0.01
12/24/2021 4:26,,,,,,,0.01
12/24/2021 4:30,0.01,,,,,,
12/24/2021 4:33,0.01,,,,,,
12/24/2021 4:35,0.01,,,,,,
12/24/2021 4:39,0.01,,,,,,
12/24/2021 4:47,0.01,,,,,,
12/24/2021 5:08,,,,,,,0.01
12/24/2021 5:20,0.01,,,,,,
12/24/2021 5:23,,,,,,0.01,
12/24/2021 5:24,,,,,,0.01,
12/24/2021 5:24,0.01,,,,,,
12/24/2021 5:29,0.01,,,,,,
12/24/2021 5:31,,,,0.01,,,
12/24/2021 5:34,,,,0.01,,,
12/24/2021 5:41,,,,,,,0.01
12/24/2021 5:54,,,0.01,,,,
12/24/2021 5:55,,,,,,0.01,
12/24/2021 5:57,,,,,,0.01,
12/24/2021 5:58,,,,,,,0.01
12/24/2021 6:02,,,,,,0.01,
12/24/2021 6:05,,,,0.01,,,
12/24/2021 6:06,,,,,,,0.01
12/24/2021 6:06,,,,0.01,,,
12/24/2021 6:08,,,,0.01,,,
12/24/2021 6:09,,,,,,,0.01
12/24/2021 6:09,,,,,,0.01,
12/24/2021 6:12,,,,,,,0.01
12/24/2021 6:16,,,,0.01,,,
12/24/2021 6:21,,,,,0.01,,
12/24/2021 6:23,,,,,0.01,,
12/24/2021 6:23,,,,,0.01,,
12/24/2021 6:31,0.01,,,,,,
12/24/2021 6:34,,,,,,,0.01
12/24/2021 6:35,,,,,,,0.01
12/24/2021 6:44,0.01,,,,,,
12/24/2021 6:46,0.01,,,,,,
12/24/2021 6:47,0.01,,,,,,
12/24/2021 6:48,0.01,,,,,,
12/24/2021 6:54,0.01,,,,,,
12/24/2021 6:57,,,,,0.01,,
12/24/2021 6:59,,,,,0.01,,
12/24/2021 7:01,,,,,0.01,,
12/24/2021 7:02,,,,,0.01,,
12/24/2021 7:02,,0.01,,,,,
12/24/2021 7:04,,,,,0.01,,
12/24/2021 7:06,,,0.01,,,,
12/24/2021 7:06,,,,,,0.01,
12/24/2021 7:07,,,0.01,,,,
12/24/2021 7:08,,0.01,,,,,
12/24/2021 7:08,,,,,,0.01,
12/24/2021 7:09,,,0.01,,,,
12/24/2021 7:10,,,0.01,,,,
12/24/2021 7:10,,,,,,,0.01
12/24/2021 7:10,,,,,,0.01,
12/24/2021 7:12,,0.01,,,,,
12/24/2021 7:12,,,,,,,0.01
