OBJECTID,Location Description,Size 1,Last Update Date,Last Editor,Size 2,Size 3,CatchID,DrainID,Inspection Status,Facility Type,Jurisdiction,Watershed Management Area,GlobalID,PRIORITY,Flow Monitoring Status,Flow Monitoring Deploy Date,Flow Monitoring Return Date,Next Inspection Date,POINT_X,POINT_Y,Persistent Flow,Facility Identifier,Survey Link,Outfall Capture Feasibility Study,Dry Weather Samples,Accessibility,Flow Measurement Count,Last Discharge Observation,Last Discharge Measurement Trend,AVGFLOWWIDTH,AVGFLOWDEPTH,AVGFLOWVEL,AVGDISCHARGE,MAXDISCHARGE,MINDISCHARGE,OBJECTID2,Facility ID,Collection Staff,Inspection Date,Accessibility3,Flow Condition,Flow Velocity (Sec. / 6 Feet),Flow Width,Flow Depth,Biological Condition,Vegetative Condition,Trash Condition,Structural Condition,IDIC,Maintenance Issues,COMMENTS,LASTEDITOR,LASTUPDATE,Media Link,Visit Number,Connectivity to RW,Upstream RW Condition,Downstream RW Condition,Relative Contribution to RW Flow,GlobalID4,swDischargePointGUID,Conductivity,Algae Condition,Trash Location,OBSWEATHER,RW Vegetative Condition,RW Algae Conditions,Scour Pond Water Condition,Dissipator Water Condition
17468,coast42Added,,7/16/2021 18:12,OCENVRESUSER,,,12015,DP04,Not-Found,Outfall,Laguna Beach,South,{DC168C42-A2EB-4287-B578-EA755729D6C7},,,,,,-117.743549,33.499537,,DP04-12015-2,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={DC168C42-A2EB-4287-B578-EA755729D6C7}&field:Station=DP04-12015-2,No,No,Unaccessible,,,,,,,,,,69577,,WStephens,5/15/2019 23:14,Unaccessible,,,,,,,,,,,"Outfall unaccessible due to private property, potential upstream manhole pictured confined space ",OCPWPublisher,5/15/2019 23:23,,,,,,,{71764EDA-51A8-41B8-B213-977E9667BC59},{DC168C42-A2EB-4287-B578-EA755729D6C7},,,,,,,,
17467,coast24Added,,7/16/2021 18:12,OCENVRESUSER,,,12015,DP04,Verified,Manhole,Laguna Beach,South,{364EE24D-588C-4E28-9E59-CD6B430894EE},,,,,,-117.743931,33.500136,,DP04-12015-3,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={364EE24D-588C-4E28-9E59-CD6B430894EE}&field:Station=DP04-12015-3,No,No,Unaccessible,,,,,,,,,,69576,,WStephens,5/15/2019 23:13,Unaccessible,,,,,,,,,,,"Outfall unaccessible due to private property, upstream manhole pictured confined space ",OCPWPublisher,5/15/2019 23:23,,,,,,,{03EDE1E5-F510-46CC-B286-CE11CD1D96FC},{364EE24D-588C-4E28-9E59-CD6B430894EE},,,,,,,,
202,,30,7/16/2021 18:12,OCENVRESUSER,,,12190,DP05,Verified,Outfall,Dana Point,South,{D129CA3E-F49B-479B-AFAA-8D06181307FB},Not A Priority,,,,,-117.7318875,33.4849295,,DP05-12190-1,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={D129CA3E-F49B-479B-AFAA-8D06181307FB}&field:Station=DP05-12190-1,No,No,Unsafe accessibility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,DSB-5,60,7/16/2021 18:12,OCENVRESUSER,,,12106,DP06,Verified,Outfall,Dana Point,South,{FA96D381-A5FA-4EF8-9755-46E6C80C3DBB},Priority,,,,,-117.688411,33.46389565,Yes,DP06-12106-1,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={FA96D381-A5FA-4EF8-9755-46E6C80C3DBB}&field:Station=DP06-12106-1,No,No,Easily accessible,2,0.096,Below Average Discharge,1.9,0.155,7,0.2955,0.495,0.096,2375,DP06-12106-1,LewengrubJ,8/19/2015 20:31,Easily accessible,Flowing,10,0.8,0.2,Sparse,Moderate,Not Present (0 Items),Good,None,None,"Technically the water is ponded at the pipe outlet. However, it does flow out of dissipator. It does pond up again at beach. Does not flow to ocean.",OCENVRESUSER,9/30/2020 20:16,,1,,,,,{7AF12716-3E58-4355-8F85-1900CA4C07D2},{FA96D381-A5FA-4EF8-9755-46E6C80C3DBB},,,,,,,,
359,DSB-5,60,7/16/2021 18:12,OCENVRESUSER,,,12106,DP06,Verified,Outfall,Dana Point,South,{FA96D381-A5FA-4EF8-9755-46E6C80C3DBB},Priority,,,,,-117.688411,33.46389565,Yes,DP06-12106-1,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={FA96D381-A5FA-4EF8-9755-46E6C80C3DBB}&field:Station=DP06-12106-1,No,No,Easily accessible,2,0.096,Below Average Discharge,1.9,0.155,7,0.2955,0.495,0.096,1061,DP06-12106-1,CurryJ,3/29/2016 15:03,Easily accessible,Pooled or Ponded,,,,Abundant,Overgrown,Sparse (<10 Items),Good,Trash,None,,OCENVRESUSER,12/11/2018 23:46,https://ocgov.box.com/s/4ii8p92mym4jh2y2b5xdv9a1snu6sv7f,2,,,,,{92DC1D10-92AB-4390-90F8-C4408726FE4B},{FA96D381-A5FA-4EF8-9755-46E6C80C3DBB},,,,,,,,
359,DSB-5,60,7/16/2021 18:12,OCENVRESUSER,,,12106,DP06,Verified,Outfall,Dana Point,South,{FA96D381-A5FA-4EF8-9755-46E6C80C3DBB},Priority,,,,,-117.688411,33.46389565,Yes,DP06-12106-1,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={FA96D381-A5FA-4EF8-9755-46E6C80C3DBB}&field:Station=DP06-12106-1,No,No,Easily accessible,2,0.096,Below Average Discharge,1.9,0.155,7,0.2955,0.495,0.096,5626,DP06-12106-1,CurryJ,8/25/2016 14:31,Easily accessible,Pooled or Ponded,,,,Abundant,Moderate,Not Present (0 Items),Good,None,None,Nice riparian area with minnows.  Flow infiltrates on beach.,OCENVRESUSER,12/11/2018 23:46,https://ocgov.box.com/s/4ii8p92mym4jh2y2b5xdv9a1snu6sv7f,3,None - Flow Infiltrates or Outfall is Dry,Inaccessible,Dry,Small Fraction (<10%),{0B40D7D6-E5F7-49E7-9CFA-78EF26577938},{FA96D381-A5FA-4EF8-9755-46E6C80C3DBB},,,,,,,,
359,DSB-5,60,7/16/2021 18:12,OCENVRESUSER,,,12106,DP06,Verified,Outfall,Dana Point,South,{FA96D381-A5FA-4EF8-9755-46E6C80C3DBB},Priority,,,,,-117.688411,33.46389565,Yes,DP06-12106-1,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={FA96D381-A5FA-4EF8-9755-46E6C80C3DBB}&field:Station=DP06-12106-1,No,No,Easily accessible,2,0.096,Below Average Discharge,1.9,0.155,7,0.2955,0.495,0.096,6851,DP06-12106-1,FortunaJ,1/18/2017 15:23,Easily accessible,Pooled or Ponded,,,,Sparse,Moderate,Sparse (<10 Items),Good,None,None,Flows downstream to ocean.,OCENVRESUSER,12/11/2018 23:46,https://ocgov.box.com/s/ii5eq3y14o9r1jis3veotvh436736avs,4,Direct Connection,Inaccessible,Flowing,Major Fraction (>50%),{DBA8E233-4362-4D3F-8B85-D5B5C033EFBE},{FA96D381-A5FA-4EF8-9755-46E6C80C3DBB},,,,,,,,
359,DSB-5,60,7/16/2021 18:12,OCENVRESUSER,,,12106,DP06,Verified,Outfall,Dana Point,South,{FA96D381-A5FA-4EF8-9755-46E6C80C3DBB},Priority,,,,,-117.688411,33.46389565,Yes,DP06-12106-1,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={FA96D381-A5FA-4EF8-9755-46E6C80C3DBB}&field:Station=DP06-12106-1,No,No,Easily accessible,2,0.096,Below Average Discharge,1.9,0.155,7,0.2955,0.495,0.096,6898,DP06-12106-1,CurryJ,1/26/2017 22:16,Easily accessible,Pooled or Ponded,,,,Not Present,Moderate,Sparse (<10 Items),Good,None,None,Pooled,OCENVRESUSER,12/11/2018 23:46,https://ocgov.box.com/s/ii5eq3y14o9r1jis3veotvh436736avs,,,,,,{0C5F5CA2-23F1-4D5E-A7E8-843BF18993B3},{FA96D381-A5FA-4EF8-9755-46E6C80C3DBB},,,,,,,,
359,DSB-5,60,7/16/2021 18:12,OCENVRESUSER,,,12106,DP06,Verified,Outfall,Dana Point,South,{FA96D381-A5FA-4EF8-9755-46E6C80C3DBB},Priority,,,,,-117.688411,33.46389565,Yes,DP06-12106-1,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={FA96D381-A5FA-4EF8-9755-46E6C80C3DBB}&field:Station=DP06-12106-1,No,No,Easily accessible,2,0.096,Below Average Discharge,1.9,0.155,7,0.2955,0.495,0.096,17377,,CurryJ,7/31/2017 16:37,Easily accessible,Pooled or Ponded,,,,Sparse,Moderate,Sparse (<10 Items),Good,,,Ponded transient encampment,OCENVRESUSER,12/11/2018 23:46,,,,,,,{B7ECB6F9-2EAB-4029-9636-33AF93876903},{FA96D381-A5FA-4EF8-9755-46E6C80C3DBB},,,,,,,,
359,DSB-5,60,7/16/2021 18:12,OCENVRESUSER,,,12106,DP06,Verified,Outfall,Dana Point,South,{FA96D381-A5FA-4EF8-9755-46E6C80C3DBB},Priority,,,,,-117.688411,33.46389565,Yes,DP06-12106-1,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={FA96D381-A5FA-4EF8-9755-46E6C80C3DBB}&field:Station=DP06-12106-1,No,No,Easily accessible,2,0.096,Below Average Discharge,1.9,0.155,7,0.2955,0.495,0.096,39780,,MagsalinJ,4/12/2018 19:57,Easily accessible,Pooled or Ponded,,,,Sparse,Moderate,Sparse (<10 Items),Good,,,,OCENVRESUSER,12/11/2018 23:47,,7,None - Flow Infiltrates or Outfall is Dry,Flowing,Flowing,,{621BD7FB-D167-42FA-95D9-4FADFCDC3B47},{FA96D381-A5FA-4EF8-9755-46E6C80C3DBB},,,,,,,,
359,DSB-5,60,7/16/2021 18:12,OCENVRESUSER,,,12106,DP06,Verified,Outfall,Dana Point,South,{FA96D381-A5FA-4EF8-9755-46E6C80C3DBB},Priority,,,,,-117.688411,33.46389565,Yes,DP06-12106-1,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={FA96D381-A5FA-4EF8-9755-46E6C80C3DBB}&field:Station=DP06-12106-1,No,No,Easily accessible,2,0.096,Below Average Discharge,1.9,0.155,7,0.2955,0.495,0.096,40581,,GivenS,4/25/2018 16:55,Easily accessible,Flowing,4,3,0.11,Sparse,Moderate,Sparse (<10 Items),Good,None,None,Unsure of flow source.  Some algae present.  Ponded upstream at outfall closer to intersection. Traced stream downstream to beach - infiltration possible and ponding at beach with likely contact with higher tides ,OCENVRESUSER,9/30/2020 20:16,,,Partial - Significant Distance,Inaccessible,,,{DF80EF26-2000-4A2A-94AD-87A7C3BFBB20},{FA96D381-A5FA-4EF8-9755-46E6C80C3DBB},,,,,,,,
359,DSB-5,60,7/16/2021 18:12,OCENVRESUSER,,,12106,DP06,Verified,Outfall,Dana Point,South,{FA96D381-A5FA-4EF8-9755-46E6C80C3DBB},Priority,,,,,-117.688411,33.46389565,Yes,DP06-12106-1,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={FA96D381-A5FA-4EF8-9755-46E6C80C3DBB}&field:Station=DP06-12106-1,No,No,Easily accessible,2,0.096,Below Average Discharge,1.9,0.155,7,0.2955,0.495,0.096,70770,,GivenS,5/23/2019 17:48,Easily accessible,Pooled or Ponded,,,,Sparse,Moderate,Sparse (<10 Items),Good,None,None,Ponding on beach and connection at high tide.  Driftwood in ponded water on beach,OCPWPublisher,9/5/2019 2:33,,,Partial - Significant Distance,,,,{8A2DAE0E-2A1E-4963-A25D-1B966ABB8AED},{FA96D381-A5FA-4EF8-9755-46E6C80C3DBB},,,,,,,,
359,DSB-5,60,7/16/2021 18:12,OCENVRESUSER,,,12106,DP06,Verified,Outfall,Dana Point,South,{FA96D381-A5FA-4EF8-9755-46E6C80C3DBB},Priority,,,,,-117.688411,33.46389565,Yes,DP06-12106-1,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={FA96D381-A5FA-4EF8-9755-46E6C80C3DBB}&field:Station=DP06-12106-1,No,No,Easily accessible,2,0.096,Below Average Discharge,1.9,0.155,7,0.2955,0.495,0.096,102451,,GivenS,9/27/2019 18:05,,Pooled or Ponded,,,,Sparse,Moderate,Moderate (11-50 Items),,,,Ponded water is greyish.  Ponded water in beach is filled with driftwood.  No kelp deposits near ponded water ,OCPWPublisher,9/27/2019 18:12,,,None - Flow Infiltrates or Outfall is Dry,,,,{79B3C659-04C7-4E69-9EA6-91C0FF0871A6},{FA96D381-A5FA-4EF8-9755-46E6C80C3DBB},,No Macroalgae,Within area surrounding outfall,,,,,
359,DSB-5,60,7/16/2021 18:12,OCENVRESUSER,,,12106,DP06,Verified,Outfall,Dana Point,South,{FA96D381-A5FA-4EF8-9755-46E6C80C3DBB},Priority,,,,,-117.688411,33.46389565,Yes,DP06-12106-1,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={FA96D381-A5FA-4EF8-9755-46E6C80C3DBB}&field:Station=DP06-12106-1,No,No,Easily accessible,2,0.096,Below Average Discharge,1.9,0.155,7,0.2955,0.495,0.096,119668,,GivenS,5/13/2020 14:58,,Pooled or Ponded,,,,Sparse,Moderate,Sparse (<10 Items),Good,,,Bio obs include crayfish at outlet at PCH. Flow out of pooled water.  Followed flow onto beAch; flows toward waves.   Ducks on beach; kelp and driftwood deposited into flow.  Surfers right out there ,OCPWPublisher,5/13/2020 15:08,,,Partial - Significant Distance,,,,{87029C22-6ED9-463D-987F-30E8D9458A09},{FA96D381-A5FA-4EF8-9755-46E6C80C3DBB},,No Macroalgae,Within area surrounding outfall,Dry,Not Present,No Macroalgae,Not present,Not present
359,DSB-5,60,7/16/2021 18:12,OCENVRESUSER,,,12106,DP06,Verified,Outfall,Dana Point,South,{FA96D381-A5FA-4EF8-9755-46E6C80C3DBB},Priority,,,,,-117.688411,33.46389565,Yes,DP06-12106-1,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={FA96D381-A5FA-4EF8-9755-46E6C80C3DBB}&field:Station=DP06-12106-1,No,No,Easily accessible,2,0.096,Below Average Discharge,1.9,0.155,7,0.2955,0.495,0.096,140880,,GivenS,8/25/2020 17:08,,Pooled or Ponded,,,,Sparse,Moderate,Moderate (11-50 Items),Good,,,"Ponded at culverts, flow between culverts.  Ponded at beach.  Anoxic Odor. Film on ponded water at culvert at entrance road to DSB.  Ants lizards dragonflies.  Piles of kelp on beach.  ",OCPWPublisher,8/25/2020 17:19,,,None - Flow Infiltrates or Outfall is Dry,,,,{A92F487A-03ED-420E-81E1-522EB89509AD},{FA96D381-A5FA-4EF8-9755-46E6C80C3DBB},,No Macroalgae,Within area surrounding outfall,Dry,,Moderate to Abundant Macroalgae,Not present,Not present
359,DSB-5,60,7/16/2021 18:12,OCENVRESUSER,,,12106,DP06,Verified,Outfall,Dana Point,South,{FA96D381-A5FA-4EF8-9755-46E6C80C3DBB},Priority,,,,,-117.688411,33.46389565,Yes,DP06-12106-1,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={FA96D381-A5FA-4EF8-9755-46E6C80C3DBB}&field:Station=DP06-12106-1,No,No,Easily accessible,2,0.096,Below Average Discharge,1.9,0.155,7,0.2955,0.495,0.096,168926,,CamilleA,6/23/2021 18:21,,Pooled or Ponded,,,,Abundant,Moderate,Moderate (11-50 Items),Good,None,None,"Mosquito fish, toilet paper, and bike, downstream.",OCPWPublisher,6/23/2021 18:24,,,,,,,{274381E5-E20E-45B1-94CA-2A98FB7C5F30},{FA96D381-A5FA-4EF8-9755-46E6C80C3DBB},,No Macroalgae,Within area surrounding outfall,Dry,,,Green tint,Not present
117,,60,7/16/2021 18:12,OCENVRESUSER,,,11437,I00,Verified,Outfall,Laguna Beach,South,{0D61E2AD-DA3C-4EE6-AD1B-32E44854CAA2},Not A Priority,,,,,-117.7702547,33.53349571,Yes,I00-11437-1,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={0D61E2AD-DA3C-4EE6-AD1B-32E44854CAA2}&field:Station=I00-11437-1,No,No,Difficult accessibility,3,0.05,Below Average Discharge,1.6,0.08333333,9,0.086666,0.135,0.05,2211,I00-11437-1,LewengrubJ,11/24/2015 0:00,Difficult accessibility,Pooled or Ponded,,,,Not Present,Moderate,Not Present (0 Items),Good,None,None,Ponded water clear ,OCENVRESUSER,12/11/2018 23:46,,1,,,,,{325C9163-26B2-42D8-8D7E-B3FB7F02A546},{0D61E2AD-DA3C-4EE6-AD1B-32E44854CAA2},,,,,,,,
117,,60,7/16/2021 18:12,OCENVRESUSER,,,11437,I00,Verified,Outfall,Laguna Beach,South,{0D61E2AD-DA3C-4EE6-AD1B-32E44854CAA2},Not A Priority,,,,,-117.7702547,33.53349571,Yes,I00-11437-1,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={0D61E2AD-DA3C-4EE6-AD1B-32E44854CAA2}&field:Station=I00-11437-1,No,No,Difficult accessibility,3,0.05,Below Average Discharge,1.6,0.08333333,9,0.086666,0.135,0.05,6629,I00-11437-1,CurryJ,8/25/2016 20:04,Difficult accessibility,Pooled or Ponded,,,,Abundant,Moderate,Sparse (<10 Items),Good,None,None,Lots of algae.  Access through Bluebird Park down the hill.  Site may just be the creek at not a side outfall..  Lots of dragonflies plus no swimming sign.,OCENVRESUSER,12/11/2018 23:46,https://ocgov.box.com/s/bdqo6s25agklkgqqv83fvhwytmlf2mkj,2,Direct Connection,Flowing,Pooled or Ponded,Major Fraction (>50%),{F0DA37C7-FA48-42E5-A603-EF6B82797E1F},{0D61E2AD-DA3C-4EE6-AD1B-32E44854CAA2},,,,,,,,
117,,60,7/16/2021 18:12,OCENVRESUSER,,,11437,I00,Verified,Outfall,Laguna Beach,South,{0D61E2AD-DA3C-4EE6-AD1B-32E44854CAA2},Not A Priority,,,,,-117.7702547,33.53349571,Yes,I00-11437-1,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={0D61E2AD-DA3C-4EE6-AD1B-32E44854CAA2}&field:Station=I00-11437-1,No,No,Difficult accessibility,3,0.05,Below Average Discharge,1.6,0.08333333,9,0.086666,0.135,0.05,6643,I00-11437-1,LewengrubJ,9/12/2016 15:30,Difficult accessibility,Pooled or Ponded,,,,Abundant,Moderate,Not Present (0 Items),Good,,,Large mat of algae at surface of water.,OCENVRESUSER,12/11/2018 23:46,https://ocgov.box.com/s/bdqo6s25agklkgqqv83fvhwytmlf2mkj,3,Direct Connection,Flowing,Flowing,Minor Fraction (10 - 50%),{D8E3DF97-8D0B-48E9-8A6A-F90F6C971A50},{0D61E2AD-DA3C-4EE6-AD1B-32E44854CAA2},,,,,,,,
117,,60,7/16/2021 18:12,OCENVRESUSER,,,11437,I00,Verified,Outfall,Laguna Beach,South,{0D61E2AD-DA3C-4EE6-AD1B-32E44854CAA2},Not A Priority,,,,,-117.7702547,33.53349571,Yes,I00-11437-1,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={0D61E2AD-DA3C-4EE6-AD1B-32E44854CAA2}&field:Station=I00-11437-1,No,No,Difficult accessibility,3,0.05,Below Average Discharge,1.6,0.08333333,9,0.086666,0.135,0.05,6959,I00-11437-1,CurryJ,2/1/2017 16:10,Difficult accessibility,Pooled or Ponded,,,,Sparse,Moderate,Sparse (<10 Items),Good,None,None,Could be turned into a nice pond with bank access like a boardwalk. This would slow flow and filter urban run off.as well as being aesthetically pleasing.,OCENVRESUSER,12/11/2018 23:46,,4,,,,,{5D15C749-10F5-4399-922F-33E81B331964},{0D61E2AD-DA3C-4EE6-AD1B-32E44854CAA2},,,,,,,,
117,,60,7/16/2021 18:12,OCENVRESUSER,,,11437,I00,Verified,Outfall,Laguna Beach,South,{0D61E2AD-DA3C-4EE6-AD1B-32E44854CAA2},Not A Priority,,,,,-117.7702547,33.53349571,Yes,I00-11437-1,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={0D61E2AD-DA3C-4EE6-AD1B-32E44854CAA2}&field:Station=I00-11437-1,No,No,Difficult accessibility,3,0.05,Below Average Discharge,1.6,0.08333333,9,0.086666,0.135,0.05,44588,,GivenS,6/28/2018 19:33,Easily accessible,Pooled or Ponded,,,,Sparse,Moderate,Sparse (<10 Items),Good,,,"Floating Algae on ponded water.  Steep slope down, but there is a path and vegetation isn’t overgrown.",OCENVRESUSER,12/11/2018 23:47,,,Undetermined,Inaccessible,Inaccessible,,{5F095386-ECA6-415B-ABB6-0428D90CFEEE},{0D61E2AD-DA3C-4EE6-AD1B-32E44854CAA2},,,,,,,,
117,,60,7/16/2021 18:12,OCENVRESUSER,,,11437,I00,Verified,Outfall,Laguna Beach,South,{0D61E2AD-DA3C-4EE6-AD1B-32E44854CAA2},Not A Priority,,,,,-117.7702547,33.53349571,Yes,I00-11437-1,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={0D61E2AD-DA3C-4EE6-AD1B-32E44854CAA2}&field:Station=I00-11437-1,No,No,Difficult accessibility,3,0.05,Below Average Discharge,1.6,0.08333333,9,0.086666,0.135,0.05,58672,,MagsalinJ,9/26/2018 17:03,Easily accessible,Pooled or Ponded,,,,Abundant,Moderate,Sparse (<10 Items),Good,,,Lots of fish in ponded water,OCENVRESUSER,12/11/2018 23:47,,6,None - Flow Infiltrates or Outfall is Dry,Inaccessible,Inaccessible,,{312D81A1-A32F-4860-81CA-D2B74D3F865A},{0D61E2AD-DA3C-4EE6-AD1B-32E44854CAA2},,,,,,,,
117,,60,7/16/2021 18:12,OCENVRESUSER,,,11437,I00,Verified,Outfall,Laguna Beach,South,{0D61E2AD-DA3C-4EE6-AD1B-32E44854CAA2},Not A Priority,,,,,-117.7702547,33.53349571,Yes,I00-11437-1,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={0D61E2AD-DA3C-4EE6-AD1B-32E44854CAA2}&field:Station=I00-11437-1,No,No,Difficult accessibility,3,0.05,Below Average Discharge,1.6,0.08333333,9,0.086666,0.135,0.05,66343,,GivenS,5/2/2019 18:48,Difficult accessibility,Flowing,9,1.5,0.05,Abundant,Moderate,Sparse (<10 Items),Good,None,Graffiti,Hillside eroding away.   Sand deposition inside and downstream of outfall.  Small amount of algae ,OCENVRESUSER,9/30/2020 20:16,,,Undetermined,Inaccessible,Inaccessible,,{2E153442-0048-4686-B0C3-6E0DC5F5CEEA},{0D61E2AD-DA3C-4EE6-AD1B-32E44854CAA2},,,,,,,,
117,,60,7/16/2021 18:12,OCENVRESUSER,,,11437,I00,Verified,Outfall,Laguna Beach,South,{0D61E2AD-DA3C-4EE6-AD1B-32E44854CAA2},Not A Priority,,,,,-117.7702547,33.53349571,Yes,I00-11437-1,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={0D61E2AD-DA3C-4EE6-AD1B-32E44854CAA2}&field:Station=I00-11437-1,No,No,Difficult accessibility,3,0.05,Below Average Discharge,1.6,0.08333333,9,0.086666,0.135,0.05,88074,,KellyK,9/3/2019 21:05,,Pooled or Ponded,,,,Abundant,Overgrown,Not Present (0 Items),Good,None,Graffiti,"Ponded, clear water in outfall. Biofilm on water surface.",OCPWPublisher,9/3/2019 21:09,,,Direct Connection,Inaccessible,Dry,,{91A92403-457E-4716-8CA7-36F531961886},{0D61E2AD-DA3C-4EE6-AD1B-32E44854CAA2},,Small to Moderate Macroalgae,,,,,,
117,,60,7/16/2021 18:12,OCENVRESUSER,,,11437,I00,Verified,Outfall,Laguna Beach,South,{0D61E2AD-DA3C-4EE6-AD1B-32E44854CAA2},Not A Priority,,,,,-117.7702547,33.53349571,Yes,I00-11437-1,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={0D61E2AD-DA3C-4EE6-AD1B-32E44854CAA2}&field:Station=I00-11437-1,No,No,Difficult accessibility,3,0.05,Below Average Discharge,1.6,0.08333333,9,0.086666,0.135,0.05,132474,,GivenS,7/7/2020 15:47,,Other - See Comments,,,,Abundant,Overgrown,,,,,Hillside is steep overgrown with nasturtiums. No clear path down so cannot observe outfall.   Bulrush in receiving water. ,OCPWPublisher,7/7/2020 15:51,,,,Flowing,Flowing,,{CECAB34A-F4AB-4E05-8A0F-C3E204CD3095},{0D61E2AD-DA3C-4EE6-AD1B-32E44854CAA2},,,,Dry,Moderate,Small to Moderate Macroalgae,Not present,Not present
117,,60,7/16/2021 18:12,OCENVRESUSER,,,11437,I00,Verified,Outfall,Laguna Beach,South,{0D61E2AD-DA3C-4EE6-AD1B-32E44854CAA2},Not A Priority,,,,,-117.7702547,33.53349571,Yes,I00-11437-1,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={0D61E2AD-DA3C-4EE6-AD1B-32E44854CAA2}&field:Station=I00-11437-1,No,No,Difficult accessibility,3,0.05,Below Average Discharge,1.6,0.08333333,9,0.086666,0.135,0.05,132478,,CamilleA,7/7/2020 17:08,,Flowing,12,1.8,0.15,Abundant,Overgrown,Not Present (0 Items),Good,None,None,"Steep, grassy slope.  Nasturtiums.  Somewhat ponded 5’ up pipe. Very minor foam.  Bulrush in receiving water.",OCENVRESUSER,9/30/2020 20:16,,,Direct Connection,Flowing,Flowing,Small Fraction (<10%),{6854A846-5384-40FC-B2CD-65381982FCA1},{0D61E2AD-DA3C-4EE6-AD1B-32E44854CAA2},9937,Small to Moderate Macroalgae,,Dry,Abundant,Small to Moderate Macroalgae,Clear,Not present
117,,60,7/16/2021 18:12,OCENVRESUSER,,,11437,I00,Verified,Outfall,Laguna Beach,South,{0D61E2AD-DA3C-4EE6-AD1B-32E44854CAA2},Not A Priority,,,,,-117.7702547,33.53349571,Yes,I00-11437-1,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={0D61E2AD-DA3C-4EE6-AD1B-32E44854CAA2}&field:Station=I00-11437-1,No,No,Difficult accessibility,3,0.05,Below Average Discharge,1.6,0.08333333,9,0.086666,0.135,0.05,150880,,GivenS,9/16/2020 16:44,,Flowing,6,1.5,0.05,Sparse,Overgrown,Sparse (<10 Items),Good,,Clogged,"Flowing back in pipe about 10 meters. Ponding right where pipe daylights - mud accumulation at outlet.  Flowing down in earthen channel. Flow visually estimated.  Bio obs include flies, cobwebs, ants.  Birds in area.",OCENVRESUSER,9/30/2020 20:16,,,Undetermined,,,,{F94EFBA3-C08C-4AE1-B167-452DFA441C15},{0D61E2AD-DA3C-4EE6-AD1B-32E44854CAA2},9074,Small to Moderate Macroalgae,Within area surrounding outfall,Dry,,,Not present,Not present
