"jurisdicti","EMC_Group","RC","EMC_Group_Area","Area_Rainfall","Juris_LU_Volume","Stormwater Volume (acre-ft)","Constituent","Fraction","Units","EMC_WMA_LU","LU_Load","PL_M"
"DANA POINT","open space",0.078,136.1628092608208,6.7,5.929890343308746,875.2466172687165,"TN","Total","mg/L",2.420950642233769,14.355971835009136,39.039116020896024
"DANA POINT","open space",0.078,136.1628092608208,6.7,5.929890343308746,875.2466172687165,"TP","Total","mg/L",0.1859690057019451,1.1027758110666934,2.9988490732674222
"DANA POINT","open space",0.078,136.1628092608208,6.7,5.929890343308746,875.2466172687165,"TSS","Total","mg/L",103.45130068022969,613.4548689064236,1668.2072155100598
"DANA POINT","open space",0.078,136.1628092608208,6.7,5.929890343308746,875.2466172687165,"Zinc, Total","Dissolved","mg/L",0.010369371344090314,0.06148923499950359,0.16721162501362857
"DANA POINT","open space",0.078,136.1628092608208,6.7,5.929890343308746,875.2466172687165,"Zinc, Total","Total","mg/L",0.011869975655119219,0.07038765401260136,0.19140966721149072
"DANA POINT","single family",0.405,1438.7518159334993,6.7,325.3377543779626,875.2466172687165,"Copper, Total","Dissolved","mg/L",0.01047492053646517,3.4078871246211815,9.267286281501638
"DANA POINT","single family",0.405,1438.7518159334993,6.7,325.3377543779626,875.2466172687165,"Copper, Total","Total","mg/L",0.025896546493846418,8.425124282452494,22.910981446135022
"DANA POINT","single family",0.405,1438.7518159334993,6.7,325.3377543779626,875.2466172687165,"Fecal coliforms","Total","CFU/100 mL",19674.340539016797,6400805.769831039,78952777498432.73
"DANA POINT","single family",0.405,1438.7518159334993,6.7,325.3377543779626,875.2466172687165,"Lead, Total","Total","mg/L",0.0025109212365633307,0.816897476523451,2.221441761637163
"DANA POINT","single family",0.405,1438.7518159334993,6.7,325.3377543779626,875.2466172687165,"TN","Total","mg/L",5.8323359783393665,1897.479089970727,5159.93672820857
"DANA POINT","single family",0.405,1438.7518159334993,6.7,325.3377543779626,875.2466172687165,"TP","Total","mg/L",0.6373163229435632,207.34306133487925,563.8413003737243
"DANA POINT","single family",0.405,1438.7518159334993,6.7,325.3377543779626,875.2466172687165,"TSS","Total","mg/L",93.2354275651122,30333.004632502798,82486.48720686905
"DANA POINT","single family",0.405,1438.7518159334993,6.7,325.3377543779626,875.2466172687165,"Zinc, Total","Dissolved","mg/L",0.014957835459302755,4.866348598684619,13.233374217054719
"DANA POINT","single family",0.405,1438.7518159334993,6.7,325.3377543779626,875.2466172687165,"Zinc, Total","Total","mg/L",0.08025909389387786,26.111313375844276,71.00617109401777
"DANA POINT","surface street",0.471,701.1575647210418,6.7,184.38691058251595,875.2466172687165,"Copper, Total","Dissolved","mg/L",0.012949043628956136,2.387634149741433,6.492846855543438
"DANA POINT","surface street",0.471,701.1575647210418,6.7,184.38691058251595,875.2466172687165,"Copper, Total","Total","mg/L",0.02919603936894787,5.383367500485806,14.639336914974708
"DANA POINT","surface street",0.471,701.1575647210418,6.7,184.38691058251595,875.2466172687165,"Fecal coliforms","Total","CFU/100 mL",16816.869832900793,3100810.6741568884,38247936904346.41
"DANA POINT","surface street",0.471,701.1575647210418,6.7,184.38691058251595,875.2466172687165,"Lead, Total","Total","mg/L",0.003866052031887261,0.7128493903109505,1.9384971197776442
"DANA POINT","surface street",0.471,701.1575647210418,6.7,184.38691058251595,875.2466172687165,"TN","Total","mg/L",5.505199303783698,1015.0866917656938,2760.390420554432
"DANA POINT","surface street",0.471,701.1575647210418,6.7,184.38691058251595,875.2466172687165,"TP","Total","mg/L",0.6931660044602971,127.81073808326065,347.56394691307855
"DANA POINT","surface street",0.471,701.1575647210418,6.7,184.38691058251595,875.2466172687165,"TSS","Total","mg/L",76.27630707003945,14064.352611287894,38246.097140696336
"DANA POINT","surface street",0.471,701.1575647210418,6.7,184.38691058251595,875.2466172687165,"Zinc, Total","Dissolved","mg/L",0.03082256141039716,5.683276874703008,15.45489973373613
"DANA POINT","surface street",0.471,701.1575647210418,6.7,184.38691058251595,875.2466172687165,"Zinc, Total","Total","mg/L",0.11216390547311601,20.681556009057214,56.24068323687472
"DANA POINT","water",0.797,21.733286051488772,6.7,9.671131182195408,875.2466172687165,,,,,,
"LAGUNA BEACH","agriculture",0.222,162.94633459290824,6.7,20.19719817279098,883.0869489441063,"Copper, Total","Dissolved","mg/L",0.007195275858728533,0.14532441242663896,0.3951900061239213
"LAGUNA BEACH","agriculture",0.222,162.94633459290824,6.7,20.19719817279098,883.0869489441063,"Copper, Total","Total","mg/L",0.043760403860667124,0.8838375488952613,2.4034761987205107
"LAGUNA BEACH","agriculture",0.222,162.94633459290824,6.7,20.19719817279098,883.0869489441063,"Fecal coliforms","Total","CFU/100 mL",256.0234041671853,5170.955430837201,63782796770.597626
"LAGUNA BEACH","agriculture",0.222,162.94633459290824,6.7,20.19719817279098,883.0869489441063,"Lead, Total","Total","mg/L",0.002138367614392031,0.04318903447415414,0.11744671465259313
"LAGUNA BEACH","agriculture",0.222,162.94633459290824,6.7,20.19719817279098,883.0869489441063,"TN","Total","mg/L",24.552987232229672,495.9015488633494,1348.5369241117642
"LAGUNA BEACH","agriculture",0.222,162.94633459290824,6.7,20.19719817279098,883.0869489441063,"TP","Total","mg/L",2.87445800292234,58.05599792438749,157.87540298400287
"LAGUNA BEACH","agriculture",0.222,162.94633459290824,6.7,20.19719817279098,883.0869489441063,"TSS","Total","mg/L",740.1407860602474,14948.770131824107,40651.15049354059
"LAGUNA BEACH","agriculture",0.222,162.94633459290824,6.7,20.19719817279098,883.0869489441063,"Zinc, Total","Dissolved","mg/L",0.00620536231337152,0.12533093237713328,0.3408204520258358
"LAGUNA BEACH","agriculture",0.222,162.94633459290824,6.7,20.19719817279098,883.0869489441063,"Zinc, Total","Total","mg/L",0.10037463940221603,2.027286483528991,5.512930308561883
"LAGUNA BEACH","business",0.414,22.089434616369793,6.7,5.105972811573877,883.0869489441063,"Copper, Total","Dissolved","mg/L",0.010032365405752707,0.05122498499754765,0.13929939090651947
"LAGUNA BEACH","business",0.414,22.089434616369793,6.7,5.105972811573877,883.0869489441063,"Copper, Total","Total","mg/L",0.029394369947765984,0.15008685376663736,0.40814081866045143
"LAGUNA BEACH","business",0.414,22.089434616369793,6.7,5.105972811573877,883.0869489441063,"Fecal coliforms","Total","CFU/100 mL",19328.235873402406,98689.44686527955,1217316416086.7039
"LAGUNA BEACH","business",0.414,22.089434616369793,6.7,5.105972811573877,883.0869489441063,"Lead, Total","Total","mg/L",0.003914557566172833,0.019987624502219296,0.05435363073235973
"LAGUNA BEACH","business",0.414,22.089434616369793,6.7,5.105972811573877,883.0869489441063,"TN","Total","mg/L",5.187196465843142,26.485684122887186,72.02422150513634
"LAGUNA BEACH","business",0.414,22.089434616369793,6.7,5.105972811573877,883.0869489441063,"TP","Total","mg/L",0.49933870499831046,2.5496098514878818,6.933317781909089
"LAGUNA BEACH","business",0.414,22.089434616369793,6.7,5.105972811573877,883.0869489441063,"TSS","Total","mg/L",77.68355320177191,396.6501105547002,1078.636114894295
"LAGUNA BEACH","business",0.414,22.089434616369793,6.7,5.105972811573877,883.0869489441063,"Zinc, Total","Dissolved","mg/L",0.04339606748406735,0.22157914070287307,0.6025543851106616
"LAGUNA BEACH","business",0.414,22.089434616369793,6.7,5.105972811573877,883.0869489441063,"Zinc, Total","Total","mg/L",0.1600574539228461,0.8172490080197907,2.2223977038073155
"LAGUNA BEACH","business",0.422,54.680814564051886,6.7,12.883711258200025,883.0869489441063,"Copper, Total","Dissolved","mg/L",0.010032365405752707,0.1292540991244726,0.3514889712719662
"LAGUNA BEACH","business",0.422,54.680814564051886,6.7,12.883711258200025,883.0869489441063,"Copper, Total","Total","mg/L",0.029394369947765984,0.37870857502372907,1.0298465452826766
"LAGUNA BEACH","business",0.422,54.680814564051886,6.7,12.883711258200025,883.0869489441063,"Fecal coliforms","Total","CFU/100 mL",19328.235873402406,249019.41012330016,3071609229719.662
"LAGUNA BEACH","business",0.422,54.680814564051886,6.7,12.883711258200025,883.0869489441063,"Lead, Total","Total","mg/L",0.003914557566172833,0.05043402938617302,0.13714849452453215
"LAGUNA BEACH","business",0.422,54.680814564051886,6.7,12.883711258200025,883.0869489441063,"TN","Total","mg/L",5.187196465843142,66.83034150547867,181.73603889261355
"LAGUNA BEACH","business",0.422,54.680814564051886,6.7,12.883711258200025,883.0869489441063,"TP","Total","mg/L",0.49933870499831046,6.4333356952417535,17.49458284638344
"LAGUNA BEACH","business",0.422,54.680814564051886,6.7,12.883711258200025,883.0869489441063,"TSS","Total","mg/L",77.68355320177191,1000.8524689626494,2721.6823844937726
"LAGUNA BEACH","business",0.422,54.680814564051886,6.7,12.883711258200025,883.0869489441063,"Zinc, Total","Dissolved","mg/L",0.04339606748406735,0.5591024032060866,1.5204030655100764
"LAGUNA BEACH","business",0.422,54.680814564051886,6.7,12.883711258200025,883.0869489441063,"Zinc, Total","Total","mg/L",0.1600574539228461,2.0621340210646038,5.607693454974425
"LAGUNA BEACH","business",0.486,226.96410478445577,6.7,61.58670983326207,883.0869489441063,"Copper, Total","Dissolved","mg/L",0.010032365405752707,0.6178603771853485,1.6801873970546173
"LAGUNA BEACH","business",0.486,226.96410478445577,6.7,61.58670983326207,883.0869489441063,"Copper, Total","Total","mg/L",0.029394369947765984,1.8103025327046225,4.922871918349142
"LAGUNA BEACH","business",0.486,226.96410478445577,6.7,61.58670983326207,883.0869489441063,"Fecal coliforms","Total","CFU/100 mL",19328.235873402406,1190362.4543240806,14682904837029.334
"LAGUNA BEACH","business",0.486,226.96410478445577,6.7,61.58670983326207,883.0869489441063,"Lead, Total","Total","mg/L",0.003914557566172833,0.24108472095348688,0.6555971619571325
"LAGUNA BEACH","business",0.486,226.96410478445577,6.7,61.58670983326207,883.0869489441063,"TN","Total","mg/L",5.187196465843142,319.4623635900041,868.7345182780448
"LAGUNA BEACH","business",0.486,226.96410478445577,6.7,61.58670983326207,883.0869489441063,"TP","Total","mg/L",0.49933870499831046,30.752627933247794,83.62759579297716
"LAGUNA BEACH","business",0.486,226.96410478445577,6.7,61.58670983326207,883.0869489441063,"TSS","Total","mg/L",77.68355320177191,4784.274449854303,13010.184714085
"LAGUNA BEACH","business",0.486,226.96410478445577,6.7,61.58670983326207,883.0869489441063,"Zinc, Total","Dissolved","mg/L",0.04339606748406735,2.672621016045915,7.267829940350055
"LAGUNA BEACH","business",0.486,226.96410478445577,6.7,61.58670983326207,883.0869489441063,"Zinc, Total","Total","mg/L",0.1600574539228461,9.857411971397037,26.805893327171844
"LAGUNA BEACH","developed open space",0.217,355.7116241091355,6.7,43.09742752435601,883.0869489441063,"Copper, Total","Dissolved","mg/L",4.4085553457464587e-4,0.018999739450042023,0.051667211476980016
"LAGUNA BEACH","developed open space",0.217,355.7116241091355,6.7,43.09742752435601,883.0869489441063,"Copper, Total","Total","mg/L",0.0090266475911997,0.38902529034963185,1.0579014517140404
"LAGUNA BEACH","developed open space",0.217,355.7116241091355,6.7,43.09742752435601,883.0869489441063,"Fecal coliforms","Total","CFU/100 mL",19495.373627451405,840200.4519693283,10363720088348.824
"LAGUNA BEACH","developed open space",0.217,355.7116241091355,6.7,43.09742752435601,883.0869489441063,"Lead, Total","Total","mg/L",0.001895147836689217,0.0816759965396536,0.2221067818800029
"LAGUNA BEACH","developed open space",0.217,355.7116241091355,6.7,43.09742752435601,883.0869489441063,"TN","Total","mg/L",5.474926321837162,235.95524035656612,641.6482360013302
"LAGUNA BEACH","developed open space",0.217,355.7116241091355,6.7,43.09742752435601,883.0869489441063,"TP","Total","mg/L",0.6464029921897596,27.858306107425026,75.7568806049911
"LAGUNA BEACH","developed open space",0.217,355.7116241091355,6.7,43.09742752435601,883.0869489441063,"TSS","Total","mg/L",78.12325765887076,3366.9114349197725,9155.858457410444
"LAGUNA BEACH","developed open space",0.217,355.7116241091355,6.7,43.09742752435601,883.0869489441063,"Zinc, Total","Dissolved","mg/L",0.010494714571524367,0.4522952006350743,1.2299553813714956
"LAGUNA BEACH","developed open space",0.217,355.7116241091355,6.7,43.09742752435601,883.0869489441063,"Zinc, Total","Total","mg/L",0.01794714136300638,0.7734756241615395,2.103361930352944
"LAGUNA BEACH","highway/arterial",0.45,57.28668115054294,6.7,14.393278639073914,883.0869489441063,"Copper, Total","Dissolved","mg/L",0.023086218954965022,0.3322863821414814,0.9036076953669245
"LAGUNA BEACH","highway/arterial",0.45,57.28668115054294,6.7,14.393278639073914,883.0869489441063,"Copper, Total","Total","mg/L",0.10955179809315539,1.576809555366352,4.287919472277602
"LAGUNA BEACH","highway/arterial",0.45,57.28668115054294,6.7,14.393278639073914,883.0869489441063,"Fecal coliforms","Total","CFU/100 mL",4668.938805513393,67201.3371765392,828916297804.8793
"LAGUNA BEACH","highway/arterial",0.45,57.28668115054294,6.7,14.393278639073914,883.0869489441063,"Lead, Total","Total","mg/L",0.03568992667489768,0.5136950592399191,1.3969239594161893
"LAGUNA BEACH","highway/arterial",0.45,57.28668115054294,6.7,14.393278639073914,883.0869489441063,"TN","Total","mg/L",7.526108567663884,108.32537768230775,294.5761552021255
"LAGUNA BEACH","highway/arterial",0.45,57.28668115054294,6.7,14.393278639073914,883.0869489441063,"TP","Total","mg/L",0.7965016337813982,11.464269951493272,31.17552541025399
"LAGUNA BEACH","highway/arterial",0.45,57.28668115054294,6.7,14.393278639073914,883.0869489441063,"TSS","Total","mg/L",172.2739058842315,2479.586329633339,6742.898322656264
"LAGUNA BEACH","highway/arterial",0.45,57.28668115054294,6.7,14.393278639073914,883.0869489441063,"Zinc, Total","Dissolved","mg/L",0.09848436915267057,1.4175129668078033,3.8547340304320925
"LAGUNA BEACH","highway/arterial",0.45,57.28668115054294,6.7,14.393278639073914,883.0869489441063,"Zinc, Total","Total","mg/L",0.58597009784445,8.434030892440573,22.935201762577105
"LAGUNA BEACH","multi-family",0.485,234.87001939179856,6.7,63.60084400113745,883.0869489441063,"Copper, Total","Dissolved","mg/L",0.01193734375304908,0.7592251378256272,2.064609667823061
"LAGUNA BEACH","multi-family",0.485,234.87001939179856,6.7,63.60084400113745,883.0869489441063,"Copper, Total","Total","mg/L",0.0231446929134595,1.4720220034431692,4.002963953829262
"LAGUNA BEACH","multi-family",0.485,234.87001939179856,6.7,63.60084400113745,883.0869489441063,"Fecal coliforms","Total","CFU/100 mL",21462.93950666575,1365061.0673692983,16837780523158.453
"LAGUNA BEACH","multi-family",0.485,234.87001939179856,6.7,63.60084400113745,883.0869489441063,"Lead, Total","Total","mg/L",0.0022778102283991554,0.14487065300060994,0.39395606898041685
"LAGUNA BEACH","multi-family",0.485,234.87001939179856,6.7,63.60084400113745,883.0869489441063,"TN","Total","mg/L",6.349371628732227,403.8253944642464,1098.1483251610034
"LAGUNA BEACH","multi-family",0.485,234.87001939179856,6.7,63.60084400113745,883.0869489441063,"TP","Total","mg/L",0.5809722171241416,36.950323350307485,100.4813869002244
"LAGUNA BEACH","multi-family",0.485,234.87001939179856,6.7,63.60084400113745,883.0869489441063,"TSS","Total","mg/L",48.703478310591834,3097.582326344733,8423.454518596309
"LAGUNA BEACH","multi-family",0.485,234.87001939179856,6.7,63.60084400113745,883.0869489441063,"Zinc, Total","Dissolved","mg/L",0.028403506524265307,1.8064869875350877,4.912496061370015
"LAGUNA BEACH","multi-family",0.485,234.87001939179856,6.7,63.60084400113745,883.0869489441063,"Zinc, Total","Total","mg/L",0.0910587841812683,5.7914155276460875,15.74896811636511
"LAGUNA BEACH","open space",0.078,2084.0995014906416,6.7,90.76253328991744,883.0869489441063,"Copper, Total","Dissolved","mg/L",4.5383849222810336e-4,0.04119153125909917,0.1120147758984033
"LAGUNA BEACH","open space",0.078,2084.0995014906416,6.7,90.76253328991744,883.0869489441063,"Copper, Total","Total","mg/L",0.0067692263495350005,0.6143921318966568,1.6707559749419065
"LAGUNA BEACH","open space",0.078,2084.0995014906416,6.7,90.76253328991744,883.0869489441063,"Fecal coliforms","Total","CFU/100 mL",1093.7074339230464,99267.65738087069,1224448537857.98
"LAGUNA BEACH","open space",0.078,2084.0995014906416,6.7,90.76253328991744,883.0869489441063,"Lead, Total","Total","mg/L",0.0014249616539121403,0.12933312955005646,0.3517038837828716
"LAGUNA BEACH","open space",0.078,2084.0995014906416,6.7,90.76253328991744,883.0869489441063,"TN","Total","mg/L",2.420950642233769,219.73161325898948,597.5302851010983
"LAGUNA BEACH","open space",0.078,2084.0995014906416,6.7,90.76253328991744,883.0869489441063,"TP","Total","mg/L",0.1859690057019451,16.879018070915638,45.90019765728085
"LAGUNA BEACH","open space",0.078,2084.0995014906416,6.7,90.76253328991744,883.0869489441063,"TSS","Total","mg/L",103.45130068022969,9389.502121874606,25533.476028450208
